Observer,Date,Site,Complexity_Level,Genus,Species,Fish_Name,Fish_Quantity,RTS_Location,Behavior,Bites,Bites_Location
Snyder_J,11/3/2023,1,Low,dascyllus,albisella,hawaiiandascyllus,1,4,swim,0,none
Snyder_J,11/3/2023,1,Low,thalassoma,duperrey,saddlewrasse,1,3,swim,0,none
Snyder_J,11/3/2023,1,Low,dascyllus,albisella,hawaiiandascyllus,1,6,swim,0,none
Snyder_J,11/3/2023,1,Low,dascyllus,albisella,hawaiiandascyllus,1,2,swim,0,none
Snyder_J,11/3/2023,1,Low,dascyllus,albisella,hawaiiandascyllus,1,5,swim,0,none
Snyder_J,11/3/2023,1,Low,dascyllus,albisella,hawaiiandascyllus,1,3,swim,0,none
Snyder_J,11/3/2023,1,Low,dascyllus,albisella,hawaiiandascyllus,1,4,swim,0,none
Snyder_J,11/3/2023,1,Low,thalassoma,duperrey,saddlewrasse,1,3,swim,0,none
Snyder_J,11/3/2023,1,Low,dascyllus,albisella,hawaiiandascyllus,1,4,swim,0,none
Snyder_J,11/3/2023,1,Low,thalassoma,duperrey,saddlewrasse,1,4,swim,0,none
Snyder_J,11/3/2023,1,Low,ctenochaetus,strigosus,goldringsurgeonfish,1,1,swim,0,none
Snyder_J,11/3/2023,1,Low,dascyllus,albisella,hawaiiandascyllus,1,5,swim,0,none
Snyder_J,11/3/2023,1,Low,dascyllus,albisella,hawaiiandascyllus,1,4,swim,0,none
Snyder_J,11/3/2023,1,Low,thalassoma,duperrey,saddlewrasse,1,3,swim,0,none
InnesG_A,11/8/2023,2,High,thalassoma,duperrey,saddlewrasse,1,1,swim,0,none
InnesG_A,11/8/2023,2,High,thalassoma,duperrey,saddlewrasse,1,1,swim,0,none
InnesG_A,11/8/2023,2,High,thalassoma,duperrey,saddlewrasse,1,1,swim,0,none
InnesG_A,11/8/2023,2,High,thalassoma,duperrey,saddlewrasse,1,1,swim,0,none
InnesG_A,11/8/2023,2,High,thalassoma,duperrey,saddlewrasse,1,2,foraging,1,substrate
InnesG_A,11/8/2023,2,High,thalassoma,duperrey,saddlewrasse,1,1,foraging,1,substrate
Cook_A,11/8/2023,2,High,acanthurus,blochii,ringtailsurgeonfish,1,6,swim,0,none
Cook_A,11/8/2023,2,High,acanthurus,blochii,ringtailsurgeonfish,1,6,swim,0,none
Cook_A,11/8/2023,2,High,acanthurus,blochii,ringtailsurgeonfish,1,6,swim,0,none
Cook_A,11/8/2023,2,High,acanthurus,blochii,ringtailsurgeonfish,1,6,swim,0,none
Cook_A,11/8/2023,2,High,acanthurus,blochii,ringtailsurgeonfish,1,6,swim,0,none
Cook_A,11/8/2023,2,High,acanthurus,blochii,ringtailsurgeonfish,1,6,swim,0,none
Cook_A,11/8/2023,2,High,acanthurus,blochii,ringtailsurgeonfish,1,6,swim,0,none
Cook_A,11/8/2023,2,High,acanthurus,blochii,ringtailsurgeonfish,1,6,swim,0,none
Cook_A,11/8/2023,2,High,acanthurus,blochii,ringtailsurgeonfish,1,6,swim,0,none
Cook_A,11/8/2023,2,High,acanthurus,blochii,ringtailsurgeonfish,1,6,swim,0,none
Cook_A,11/8/2023,2,High,acanthurus,blochii,ringtailsurgeonfish,1,6,swim,0,none
Cook_A,11/8/2023,2,High,acanthurus,blochii,ringtailsurgeonfish,1,6,swim,0,none
Cook_A,11/8/2023,2,High,thalassoma,duperrey,saddlewrasse,1,2,foraging,1,substrate
Cook_A,11/8/2023,2,High,thalassoma,duperrey,saddlewrasse,1,2,swim,0,none
Cook_A,11/8/2023,2,High,mulloidichthys,flavolineatus,yellowstripegoatfish,1,4,foraging,3,substrate
Cook_A,11/8/2023,2,High,thalassoma,duperrey,saddlewrasse,1,3,foraging,3,substrate
Cook_A,11/8/2023,2,High,thalassoma,duperrey,saddlewrasse,1,3,foraging,3,substrate
InnesG_A,11/8/2023,2,Medium,thalassoma,duperrey,saddlewrasse,1,1,swim,0,none
InnesG_A,11/8/2023,2,Medium,thalassoma,duperrey,saddlewrasse,1,1,swim,0,none
InnesG_A,11/8/2023,2,Medium,thalassoma,duperrey,saddlewrasse,1,2,swim,0,none
InnesG_A,11/8/2023,2,Medium,thalassoma,duperrey,saddlewrasse,1,1,foraging,1,substrate
InnesG_A,11/8/2023,2,Medium,scarus,psittacus,palenoseparrotfish,1,1,foraging,15,substrate
InnesG_A,11/8/2023,2,Medium,thalassoma,duperrey,saddlewrasse,1,3,swim,0,none
InnesG_A,11/8/2023,2,Medium,thalassoma,duperrey,saddlewrasse,1,2,foraging,1,substrate
InnesG_A,11/8/2023,2,Medium,scarus,psittacus,palenoseparrotfish,1,3,foraging,8,substrate
InnesG_A,11/8/2023,2,Medium,acanthurus,blochii,ringtailsurgeonfish,1,3,swim,0,none
InnesG_A,11/8/2023,2,Medium,thalassoma,duperrey,saddlewrasse,1,1,swim,0,none
InnesG_A,11/8/2023,2,Medium,thalassoma,duperrey,saddlewrasse,1,1,foraging,1,substrate
InnesG_A,11/8/2023,2,Medium,thalassoma,duperrey,saddlewrasse,1,3,foraging,1,substrate
InnesG_A,11/8/2023,2,Medium,thalassoma,duperrey,saddlewrasse,1,2,swim,0,none
InnesG_A,11/8/2023,2,Medium,thalassoma,duperrey,saddlewrasse,1,1,swim,0,none
InnesG_A,11/8/2023,2,Medium,thalassoma,duperrey,saddlewrasse,1,3,foraging,1,substrate
Cook_A,11/8/2023,2,Medium,thalassoma,duperrey,saddlewrasse,1,1,swim,0,none
Cook_A,11/8/2023,2,Medium,thalassoma,duperrey,saddlewrasse,1,1,swim,0,none
Cook_A,11/8/2023,2,Medium,thalassoma,duperrey,saddlewrasse,1,2,foraging,1,substrate
Cook_A,11/8/2023,2,Medium,thalassoma,duperrey,saddlewrasse,1,2,swim,0,none
Cook_A,11/8/2023,2,Medium,thalassoma,duperrey,saddlewrasse,1,2,swim,0,none
Cook_A,11/8/2023,2,Medium,scarus,psittacus,palenoseparrotfish,1,2,foraging,33,substrate
Cook_A,11/8/2023,2,Medium,scarus,psittacus,palenoseparrotfish,1,2,foraging,33,substrate
Cook_A,11/8/2023,2,Medium,scarus,psittacus,palenoseparrotfish,1,2,foraging,33,substrate
Cook_A,11/8/2023,2,Medium,scarus,psittacus,palenoseparrotfish,1,2,foraging,33,substrate
Cook_A,11/8/2023,2,Medium,scarus,psittacus,palenoseparrotfish,1,2,foraging,33,substrate
Cook_A,11/8/2023,2,Medium,scarus,psittacus,palenoseparrotfish,1,2,foraging,33,substrate
Cook_A,11/8/2023,2,Medium,scarus,psittacus,palenoseparrotfish,1,2,foraging,33,substrate
Cook_A,11/8/2023,2,Medium,scarus,psittacus,palenoseparrotfish,1,2,foraging,33,substrate
Cook_A,11/8/2023,2,Medium,scarus,psittacus,palenoseparrotfish,1,2,foraging,33,substrate
Cook_A,11/8/2023,2,Medium,scarus,psittacus,palenoseparrotfish,1,2,foraging,33,substrate
Cook_A,11/8/2023,2,Medium,scarus,psittacus,palenoseparrotfish,1,2,foraging,33,substrate
Cook_A,11/8/2023,2,Medium,scarus,psittacus,palenoseparrotfish,1,2,foraging,33,substrate
Cook_A,11/8/2023,2,Medium,canthigaster,jactator,hawaiianwhitespottedpuffer,1,3,swim,0,none
Cook_A,11/8/2023,2,Medium,canthigaster,jactator,hawaiianwhitespottedpuffer,1,3,swim,0,none
InnesG_A,12/11/2023,1,Medium,thalassoma,duperrey,saddlewrasse,1,5,swim,0,none
InnesG_A,12/11/2023,1,Medium,thalassoma,duperrey,saddlewrasse,1,3,swim,0,none
InnesG_A,12/11/2023,1,Medium,thalassoma,duperrey,saddlewrasse,1,2,foraging,1,substrate
InnesG_A,12/11/2023,1,Medium,thalassoma,duperrey,saddlewrasse,1,3,swim,0,none
InnesG_A,12/11/2023,1,Medium,thalassoma,duperrey,saddlewrasse,1,3,swim,0,none
InnesG_A,12/11/2023,1,Medium,thalassoma,duperrey,saddlewrasse,1,5,swim,0,none
InnesG_A,12/11/2023,1,Medium,thalassoma,duperrey,saddlewrasse,1,6,swim,0,none
InnesG_A,12/11/2023,1,Medium,bathytoshia,lata,brownstingray,1,6,swim,0,none
InnesG_A,12/11/2023,1,Medium,thalassoma,duperrey,saddlewrasse,1,6,swim,0,none
InnesG_A,12/11/2023,1,Medium,thalassoma,duperrey,saddlewrasse,1,3,swim,0,none
InnesG_A,12/11/2023,1,Medium,thalassoma,duperrey,saddlewrasse,1,1,foraging,2,substrate
Rahnke_S,12/11/2023,1,Medium,thalassoma,duperrey,saddlewrasse,1,2,swim,0,none
Rahnke_S,12/11/2023,1,Medium,bathytoshia,lata,brownstingray,1,6,swim,0,none
Rahnke_S,12/11/2023,1,Medium,thalassoma,duperrey,saddlewrasse,1,2,swim,0,none
Rahnke_S,12/11/2023,1,Medium,thalassoma,duperrey,saddlewrasse,1,1,swim,0,none
Rahnke_S,12/11/2023,1,Medium,caranx,melampygus,bluefintrevally,1,4,swim,0,none
Rahnke_S,12/11/2023,1,Medium,thalassoma,duperrey,saddlewrasse,1,3,swim,0,none
Rahnke_S,12/11/2023,1,Medium,thalassoma,duperrey,saddlewrasse,1,1,swim,0,none
Rahnke_S,12/11/2023,1,Medium,thalassoma,duperrey,saddlewrasse,1,1,swim,0,none
Rahnke_S,12/11/2023,1,Medium,thalassoma,duperrey,saddlewrasse,1,2,swim,0,none
Rahnke_S,12/11/2023,1,Medium,chaetodon,auriga,threadfinbutterflyfish,1,1,swim,0,none
Rahnke_S,12/11/2023,1,Medium,chaetodon,auriga,threadfinbutterflyfish,1,1,swim,0,none
Rahnke_S,12/11/2023,1,Medium,mulloidichthys,flavolineatus,yellowstripegoatfish,1,6,swim,0,none
Cook_A,12/11/2023,1,High,thalassoma,duperrey,saddlewrasse,1,1,swim,0,none
Cook_A,12/11/2023,1,High,thalassoma,duperrey,saddlewrasse,1,1,swim,0,none
Cook_A,12/11/2023,1,High,thalassoma,duperrey,saddlewrasse,1,5,swim,0,none
Cook_A,12/11/2023,1,High,thalassoma,duperrey,saddlewrasse,1,2,foraging,2,substrate
Cook_A,12/11/2023,1,High,thalassoma,duperrey,saddlewrasse,1,1,swim,0,none
Cook_A,12/11/2023,1,High,mulloidichthys,flavolineatus,yellowstripegoatfish,1,6,foraging,4,substrate
Cook_A,12/11/2023,1,High,caesio,lunaris,lunarfusilier,1,6,swim,0,none
Cook_A,12/11/2023,1,High,caesio,lunaris,lunarfusilier,1,6,swim,0,none
Cook_A,12/11/2023,1,High,caesio,lunaris,lunarfusilier,1,6,swim,0,none
Cook_A,12/11/2023,1,High,thalassoma,duperrey,saddlewrasse,1,4,foraging,5,substrate
Cook_A,12/11/2023,1,High,thalassoma,duperrey,saddlewrasse,1,3,foraging,2,substrate
Cook_A,12/11/2023,1,High,thalassoma,duperrey,saddlewrasse,1,3,foraging,2,substrate
Cook_A,12/11/2023,1,High,mulloidichthys,flavolineatus,yellowstripegoatfish,1,6,swim,0,none
Cook_A,12/11/2023,1,High,mulloidichthys,flavolineatus,yellowstripegoatfish,1,6,swim,0,none
Cook_A,12/11/2023,1,High,mulloidichthys,flavolineatus,yellowstripegoatfish,1,6,swim,0,none
Cook_A,12/11/2023,1,High,mulloidichthys,flavolineatus,yellowstripegoatfish,1,6,swim,0,none
Cook_A,12/11/2023,1,High,mulloidichthys,flavolineatus,yellowstripegoatfish,1,6,swim,0,none
Cook_A,12/11/2023,1,High,mulloidichthys,flavolineatus,yellowstripegoatfish,1,6,swim,0,none
Cook_A,12/11/2023,1,High,mulloidichthys,flavolineatus,yellowstripegoatfish,1,6,swim,0,none
Cook_A,12/11/2023,1,High,mulloidichthys,flavolineatus,yellowstripegoatfish,1,6,swim,0,none
Cook_A,12/11/2023,1,High,mulloidichthys,flavolineatus,yellowstripegoatfish,1,6,swim,0,none
Cook_A,12/11/2023,1,High,mulloidichthys,flavolineatus,yellowstripegoatfish,1,6,swim,0,none
Cook_A,12/11/2023,1,High,mulloidichthys,flavolineatus,yellowstripegoatfish,1,6,swim,0,none
Cook_A,12/11/2023,1,High,mulloidichthys,flavolineatus,yellowstripegoatfish,1,6,swim,0,none
Cook_A,12/11/2023,1,High,mulloidichthys,flavolineatus,yellowstripegoatfish,1,6,swim,0,none
Cook_A,12/11/2023,1,High,mulloidichthys,flavolineatus,yellowstripegoatfish,1,6,swim,0,none
Cook_A,12/11/2023,1,High,mulloidichthys,flavolineatus,yellowstripegoatfish,1,6,swim,0,none
Cook_A,12/11/2023,1,High,mulloidichthys,flavolineatus,yellowstripegoatfish,1,6,swim,0,none
Cook_A,12/11/2023,1,High,mulloidichthys,flavolineatus,yellowstripegoatfish,1,6,swim,0,none
Cook_A,12/11/2023,1,High,mulloidichthys,flavolineatus,yellowstripegoatfish,1,6,swim,0,none
Cook_A,12/11/2023,1,High,mulloidichthys,flavolineatus,yellowstripegoatfish,1,6,swim,0,none
Cook_A,12/11/2023,1,High,mulloidichthys,flavolineatus,yellowstripegoatfish,1,6,swim,0,none
Cook_A,12/11/2023,1,High,acanthurus,blochii,ringtailsurgeonfish,1,5,swim,0,none
Cook_A,12/11/2023,1,High,acanthurus,blochii,ringtailsurgeonfish,1,5,swim,0,none
Cook_A,12/11/2023,1,High,thalassoma,duperrey,saddlewrasse,1,4,foraging,1,limu
Cook_A,12/11/2023,1,High,thalassoma,duperrey,saddlewrasse,1,3,swim,0,none
Cook_A,12/11/2023,1,High,mulloidichthys,flavolineatus,yellowstripegoatfish,1,5,foraging,5,substrate
Cook_A,12/11/2023,1,High,thalassoma,duperrey,saddlewrasse,1,6,foraging,2,substrate
Cook_A,12/11/2023,1,High,thalassoma,duperrey,saddlewrasse,1,6,foraging,2,substrate
Cook_A,12/11/2023,1,High,thalassoma,duperrey,saddlewrasse,1,6,foraging,2,substrate
Cook_A,12/11/2023,1,High,thalassoma,duperrey,saddlewrasse,1,5,foraging,7,substrate
Cook_A,12/11/2023,1,High,thalassoma,duperrey,saddlewrasse,1,5,foraging,7,substrate
Ortega_A,12/11/2023,1,High,thalassoma,duperrey,saddlewrasse,1,2,foraging,1,substrate
Ortega_A,12/11/2023,1,High,thalassoma,duperrey,saddlewrasse,1,3,foraging,6,substrate
Ortega_A,12/11/2023,1,High,heniochus,diphreutes,pennantbutterflyfish,1,1,swim,0,none
Ortega_A,12/11/2023,1,High,thalassoma,duperrey,saddlewrasse,1,2,foraging,2,limu
Ortega_A,12/11/2023,1,High,thalassoma,duperrey,saddlewrasse,1,1,foraging,3,substrate
Ortega_A,12/11/2023,1,High,thalassoma,duperrey,saddlewrasse,1,1,swim,0,none
Ortega_A,12/11/2023,1,High,chaetodon,miliaris,milletseedbutterflyfish,1,1,swim,0,none
Ortega_A,12/11/2023,1,High,chaetodon,miliaris,milletseedbutterflyfish,1,2,foraging,4,limu
Ortega_A,12/11/2023,1,High,thalassoma,duperrey,saddlewrasse,1,2,foraging,3,substrate
Ortega_A,12/11/2023,1,High,thalassoma,duperrey,saddlewrasse,1,1,swim,0,none
Ortega_A,12/11/2023,1,High,chaetodon,miliaris,milletseedbutterflyfish,1,2,foraging,2,substrate
Ortega_A,12/11/2023,1,High,chelonia,mydas,greenseaturtle,1,5,swim,0,none
Ortega_A,12/11/2023,1,High,thalassoma,duperrey,saddlewrasse,1,1,swim,0,none
Ortega_A,12/11/2023,1,High,chaetodon,miliaris,milletseedbutterflyfish,1,2,swim,0,none
Ortega_A,12/11/2023,1,High,chelonia,mydas,greenseaturtle,1,6,swim,0,none
Ortega_A,12/11/2023,1,High,thalassoma,duperrey,saddlewrasse,1,1,foraging,2,substrate
Ortega_A,12/11/2023,1,High,mulloidichthys,flavolineatus,yellowstripegoatfish,1,3,swim,0,none
Ortega_A,12/11/2023,1,High,chaetodon,miliaris,milletseedbutterflyfish,1,3,foraging,3,limu
Ortega_A,12/11/2023,1,High,thalassoma,duperrey,saddlewrasse,1,2,foraging,5,substrate
Ortega_A,12/11/2023,1,High,thalassoma,duperrey,saddlewrasse,1,3,foraging,2,limu
Ortega_A,12/11/2023,1,High,chaetodon,miliaris,milletseedbutterflyfish,1,3,foraging,5,substrate
Ortega_A,12/11/2023,1,High,thalassoma,duperrey,saddlewrasse,1,5,foraging,3,limu
Ortega_A,12/11/2023,1,High,thalassoma,duperrey,saddlewrasse,1,2,foraging,2,limu
Ortega_A,12/11/2023,1,High,chaetodon,miliaris,milletseedbutterflyfish,1,2,foraging,3,substrate
Ortega_A,12/11/2023,1,High,thalassoma,duperrey,saddlewrasse,1,2,foraging,5,substrate
InnesG_A,01/18/2024,2,Medium,thalassoma,duperrey,saddlewrasse,1,1,swim,0,none
InnesG_A,01/18/2024,2,Medium,chelonia,mydas,greenseaturtle,1,1,swim,0,none
Ortega_A,01/18/2024,2,Medium,thalassoma,duperrey,saddlewrasse,1,1,swim,0,none
Ortega_A,01/18/2024,2,Medium,acanthurus,blochii,ringtailsurgeonfish,1,3,foraging,5,substrate
Ortega_A,01/18/2024,2,Medium,thalassoma,duperrey,saddlewrasse,1,2,foraging,3,substrate
Ortega_A,01/18/2024,2,Medium,canthigaster,jactator,hawaiianwhitespottedpuffer,1,2,swim,0,none
Ortega_A,01/18/2024,2,Medium,canthigaster,jactator,hawaiianwhitespottedpuffer,1,1,foraging,4,substrate
Ortega_A,01/18/2024,2,Medium,thalassoma,duperrey,saddlewrasse,1,1,swim,0,none
Ortega_A,01/18/2024,2,Medium,scarus,psittacus,palenoseparrotfish,1,1,swim,0,none
Cook_A,01/18/2024,2,Low,thalassoma,duperrey,saddlewrasse,1,1,swim,0,none
Cook_A,01/18/2024,2,Low,thalassoma,duperrey,saddlewrasse,1,1,swim,0,none
Cook_A,01/18/2024,2,Low,thalassoma,duperrey,saddlewrasse,1,1,swim,0,none
Cook_A,01/18/2024,2,Low,thalassoma,duperrey,saddlewrasse,1,2,foraging,1,substrate
Cook_A,01/18/2024,2,Low,thalassoma,duperrey,saddlewrasse,1,1,swim,0,none
Cook_A,01/18/2024,2,Low,thalassoma,duperrey,saddlewrasse,1,1,swim,0,none
Cook_A,01/18/2024,2,Low,bothus,pantherinus,pantherflounder,1,5,swim,0,none
Cook_A,01/18/2024,2,Low,thalassoma,duperrey,saddlewrasse,1,1,swim,0,none
Cook_A,01/18/2024,2,Low,thalassoma,duperrey,saddlewrasse,1,1,swim,0,none
Cook_A,01/18/2024,2,Low,thalassoma,duperrey,saddlewrasse,1,1,foraging,2,substrate
Cook_A,01/18/2024,2,Low,thalassoma,duperrey,saddlewrasse,1,1,swim,0,none
Cook_A,01/18/2024,2,Low,bothus,pantherinus,pantherflounder,1,6,swim,0,none
Cook_A,01/18/2024,2,Low,thalassoma,duperrey,saddlewrasse,1,2,swim,0,none
Cook_A,01/18/2024,2,Low,thalassoma,duperrey,saddlewrasse,1,3,swim,0,none
Cook_A,01/18/2024,2,Low,thalassoma,duperrey,saddlewrasse,1,5,swim,0,none
Cook_A,01/18/2024,2,Low,stethojulis,balteata,beltedwrasse,1,1,foraging,2,substrate
Cook_A,01/18/2024,2,Low,thalassoma,duperrey,saddlewrasse,1,2,swim,0,none
Cook_A,01/18/2024,2,Low,thalassoma,duperrey,saddlewrasse,1,2,swim,0,none
Cook_A,01/18/2024,2,Low,thalassoma,duperrey,saddlewrasse,1,1,swim,0,none
Cook_A,01/18/2024,2,Low,thalassoma,duperrey,saddlewrasse,1,1,swim,0,none
Cook_A,01/18/2024,2,Low,stethojulis,balteata,beltedwrasse,1,1,swim,0,none
Cook_A,01/18/2024,2,Low,stethojulis,balteata,beltedwrasse,1,1,swim,0,none
Cook_A,01/18/2024,2,Low,stethojulis,balteata,beltedwrasse,1,2,foraging,4,substrate
Cook_A,01/18/2024,2,Low,stethojulis,balteata,beltedwrasse,1,2,foraging,2,substrate
Cook_A,01/18/2024,2,Low,acanthurus,blochii,ringtailsurgeonfish,1,1,foraging,1,substrate
Cook_A,01/18/2024,2,Low,stethojulis,balteata,beltedwrasse,1,1,swim,0,none
Cook_A,01/18/2024,2,Low,stethojulis,balteata,beltedwrasse,1,1,swim,0,none
Cook_A,01/18/2024,2,Low,stethojulis,balteata,beltedwrasse,1,1,swim,0,none
Cook_A,01/18/2024,2,Low,thalassoma,duperrey,saddlewrasse,1,1,swim,0,none
Cook_A,01/18/2024,2,Low,thalassoma,duperrey,saddlewrasse,1,3,foraging,1,substrate
Cook_A,01/18/2024,2,Low,stethojulis,balteata,beltedwrasse,1,2,foraging,3,substrate
Cook_A,01/18/2024,2,Low,thalassoma,duperrey,saddlewrasse,1,6,swim,0,none
Cook_A,01/18/2024,2,Low,thalassoma,duperrey,saddlewrasse,1,4,swim,0,none
Cook_A,01/18/2024,2,Low,stethojulis,balteata,beltedwrasse,1,2,foraging,18,substrate
Cook_A,01/18/2024,2,Low,stethojulis,balteata,beltedwrasse,1,2,foraging,18,substrate
Cook_A,01/18/2024,2,Low,thalassoma,duperrey,saddlewrasse,1,2,foraging,12,substrate
Cook_A,01/18/2024,2,Low,thalassoma,duperrey,saddlewrasse,1,2,foraging,12,substrate
Cook_A,01/18/2024,2,Low,thalassoma,duperrey,saddlewrasse,1,2,foraging,12,substrate
Cook_A,01/18/2024,2,Low,acanthurus,blochii,ringtailsurgeonfish,1,1,foraging,5,substrate
Cook_A,01/18/2024,2,Low,acanthurus,blochii,ringtailsurgeonfish,1,1,foraging,5,substrate
Cook_A,01/18/2024,2,Low,scarus,psittacus,palenoseparrotfish,1,1,foraging,10,substrate
Cook_A,01/18/2024,2,Low,scarus,psittacus,palenoseparrotfish,1,1,foraging,10,substrate
Cook_A,01/18/2024,2,Low,scarus,psittacus,palenoseparrotfish,1,1,foraging,10,substrate
Cook_A,01/18/2024,2,Low,scarus,psittacus,palenoseparrotfish,1,1,foraging,10,substrate
Cook_A,01/18/2024,2,Low,scarus,psittacus,palenoseparrotfish,1,1,foraging,10,substrate
Cook_A,01/18/2024,2,Low,scarus,psittacus,palenoseparrotfish,1,1,foraging,10,substrate
Cook_A,01/18/2024,2,Low,scarus,psittacus,palenoseparrotfish,1,1,foraging,10,substrate
Cook_A,01/18/2024,2,Low,scarus,psittacus,palenoseparrotfish,1,1,foraging,10,substrate
Cook_A,01/18/2024,2,Low,scarus,psittacus,palenoseparrotfish,1,1,foraging,10,substrate
Cook_A,01/18/2024,2,Low,thalassoma,duperrey,saddlewrasse,1,3,swim,0,none
Cook_A,01/18/2024,2,Low,thalassoma,duperrey,saddlewrasse,1,3,foraging,3,substrate
Cook_A,01/18/2024,2,Low,thalassoma,duperrey,saddlewrasse,1,1,foraging,2,substrate
Cook_A,01/18/2024,2,Low,thalassoma,duperrey,saddlewrasse,1,1,foraging,2,substrate
Cook_A,01/18/2024,2,Low,thalassoma,duperrey,saddlewrasse,1,1,swim,0,none
Cook_A,01/18/2024,2,Low,thalassoma,duperrey,saddlewrasse,1,1,swim,0,none
Cook_A,01/18/2024,2,Low,thalassoma,duperrey,saddlewrasse,1,3,foraging,2,substrate
Cook_A,01/18/2024,2,Low,acanthurus,blochii,ringtailsurgeonfish,1,2,foraging,2,substrate
Cook_A,01/18/2024,2,Low,thalassoma,duperrey,saddlewrasse,1,2,swim,0,none
Cook_A,01/18/2024,2,Low,thalassoma,duperrey,saddlewrasse,1,2,swim,0,none
Cook_A,01/18/2024,2,Low,thalassoma,duperrey,saddlewrasse,1,3,swim,0,none
Cook_A,01/18/2024,2,Low,stethojulis,balteata,beltedwrasse,1,3,foraging,4,substrate
Cook_A,01/18/2024,2,Low,thalassoma,duperrey,saddlewrasse,1,5,swim,0,none
Cook_A,01/18/2024,2,Low,thalassoma,duperrey,saddlewrasse,1,5,swim,0,none
Cook_A,01/18/2024,2,Low,thalassoma,duperrey,saddlewrasse,1,6,foraging,2,substrate
Cook_A,01/18/2024,2,Low,stethojulis,balteata,beltedwrasse,1,3,foraging,6,substrate
Cook_A,01/18/2024,2,Low,thalassoma,duperrey,saddlewrasse,1,2,swim,0,none
Cook_A,01/18/2024,2,Low,thalassoma,duperrey,saddlewrasse,1,2,swim,0,none
