Observer,Date,Site,Complexity_Level,RTS,Camera_Position,Genus,Species,Fish_Name,Fish_Quantity,RTS_Location,Behavior,Bites,Bites_Location,Limu_Bait,TimeIn_Frame,TimeOut_Frame,Time_Seconds,Notes,,
Cook_A,9/21/2023,1,1,1,1,chaetodon,miliaris,milletseed_butterflyfish,2,3,foraging,9,substrate,none,6.39,7.21,42,,,
Cook_A,9/21/2023,1,1,1,1,thalassoma,duperrey,saddlewrasse,1,2,foraging,2,limu,dictyotaspp,7.21,7.40,19,,,
Cook_A,9/21/2023,1,1,1,1,chaetodon,miliaris,milletseed_butterflyfish,1,3,foraging,7,substrate,none,7.27,7.50,23,,,
Cook_A,9/21/2023,1,1,1,1,chaetodon,miliaris,milletseed_butterflyfish,1,3,swim,0,none,none,7.35,7.54,19,,,
Cook_A,9/21/2023,1,1,1,1,chaetodon,miliaris,milletseed_butterflyfish,1,3,foraging,32,substrate,none,7.59,9.20,81,,,
Cook_A,9/21/2023,1,1,1,1,chaetodon,miliaris,milletseed_butterflyfish,1,3,foraging,2,substrate,none,8.01,8.05,4,,,
Cook_A,9/21/2023,1,1,1,1,chaetodon,miliaris,milletseed_butterflyfish,1,2,foraging,2,substrate,none,8.23,8.45,22,,,
Cook_A,9/21/2023,1,1,1,1,thalassoma,duperrey,saddlewrasse,1,2,foraging,1,substrate,none,8.44,9.16,32,,,
Cook_A,9/21/2023,1,1,1,1,chaetodon,miliaris,milletseed_butterflyfish,3,3,foraging,12,substrate,none,8.54,9.23,29,,,
Cook_A,9/21/2023,1,1,1,1,thalassoma,duperrey,saddlewrasse,1,3,swim,0,none,none,9.15,9.17,2,,,
Cook_A,9/21/2023,1,1,1,1,chaetodon,miliaris,milletseed_butterflyfish,3,3,foraging,11,substrate,none,9.55,10.24,29,,,
Cook_A,9/21/2023,1,1,1,1,thalassoma,duperrey,saddlewrasse,1,3,foraging,1,limu,dictyotaspp,10.13,10.30,17,bit on limu 2,,
Cook_A,9/21/2023,1,1,1,1,acanthurus,blochii,ringtail_surgeonfish,13,3,swim,0,none,none,10.15,10.38,23,,,
Cook_A,9/21/2023,1,1,1,1,gomphosus,varius,birdwrasse,2,1,swim,0,none,none,11.02,11.03,1,,,
Cook_A,9/21/2023,1,1,1,1,thalassoma,duperrey,saddlewrasse,2,2,foraging,6,substrate,none,11.10,11.40,30,,,
Cook_A,9/21/2023,1,1,1,1,scarus,psittacus,palenose_parrotfish,9,2,foraging,13,substrate,none,11.15,11.39,24,,,
Cook_A,9/21/2023,1,1,1,1,thalassoma,duperrey,saddlewrasse,1,3,swim,0,none,none,11.28,11.33,5,,,
Cook_A,9/21/2023,1,1,1,1,chaetodon,miliaris,milletseed_butterflyfish,3,3,foraging,4,substrate,none,11.38,12.08,30,,,
Cook_A,9/21/2023,1,1,1,1,thalassoma,duperrey,saddlewrasse,1,2,foraging,1,substrate,none,12.42,12.49,7,end video A2 (4),,
Cook_A,9/21/2023,1,1,1,1,chaetodon,miliaris,milletseed_butterflyfish,3,3,swim,0,none,none,0.00,0.04,4,video A2 (5),,
Cook_A,9/21/2023,1,1,1,1,chaetodon,miliaris,milletseed_butterflyfish,1,3,swim,0,none,none,1.24,1.25,1,,,
Cook_A,9/21/2023,1,1,1,1,mulloidichthys,flavolineatus,yellowstripe_goatfish,1,2,swim,0,none,none,5.43,5.50,7,,,
Cook_A,9/21/2023,1,1,1,1,thalassoma,duperrey,saddlewrasse,1,2,foraging,1,limu,dictyotaspp,5.54,6.07,13,,,
Cook_A,9/21/2023,1,1,1,1,mulloidichthys,flavolineatus,yellowstripe_goatfish,17,3,swim,0,none,none,6.03,6.50,47,,,
Cook_A,9/21/2023,1,1,1,1,acanthurus,blochii,ringtail_surgeonfish,2,1,swim,0,none,none,6.16,6.25,9,,,
Cook_A,9/21/2023,1,1,1,1,chaetodon,miliaris,milletseed_butterflyfish,1,2,foraging,2,substrate,none,6.16,6.23,7,,,
Cook_A,9/21/2023,1,1,1,1,chaetodon,miliaris,milletseed_butterflyfish,3,3,foraging,9,substrate,none,6.21,6.42,21,,,
Cook_A,9/21/2023,1,1,1,1,chaetodon,miliaris,milletseed_butterflyfish,1,3,foraging,5,substrate,none,6.37,6.52,15,,,
Cook_A,9/21/2023,1,1,1,1,chaetodon,miliaris,milletseed_butterflyfish,1,2,foraging,3,substrate,none,6.36,6.45,9,,,
Cook_A,9/21/2023,1,1,1,1,chaetodon,miliaris,milletseed_butterflyfish,1,3,foraging,1,substrate,none,6.45,6.55,10,,,
Cook_A,9/21/2023,1,1,1,1,mulloidichthys,flavolineatus,yellowstripe_goatfish,15,3,swim,0,none,none,7.03,7.24,21,,,
Cook_A,9/21/2023,1,1,1,1,chaetodon,miliaris,milletseed_butterflyfish,1,3,foraging,3,substrate,none,7.06,7.23,17,,,
Cook_A,9/21/2023,1,1,1,1,chaetodon,miliaris,milletseed_butterflyfish,2,1,swim,0,none,none,7.07,7.27,20,,,
Cook_A,9/21/2023,1,1,1,1,thalassoma,duperrey,saddlewrasse,1,2,foraging,2,limu,dictyotaspp,7.46,8.02,16,,,
Cook_A,9/21/2023,1,1,1,1,chaetodon,miliaris,milletseed_butterflyfish,1,3,swim,0,none,none,7.57,8.02,5,,,
Cook_A,9/21/2023,1,1,1,1,chaetodon,miliaris,milletseed_butterflyfish,1,2,foraging,4,substrate,none,7.59,8.27,28,,,
Cook_A,9/21/2023,1,1,1,1,chaetodon,miliaris,milletseed_butterflyfish,1,1,foraging,2,substrate,none,8.06,8.23,17,,,
Cook_A,9/21/2023,1,1,1,1,chaetodon,miliaris,milletseed_butterflyfish,1,3,foraging,2,substrate,none,8.11,8.28,17,,,
Cook_A,9/21/2023,1,1,1,1,mulloidichthys,flavolineatus,yellowstripe_goatfish,13,3,swim,0,none,none,8.34,9.35,61,,,
Cook_A,9/21/2023,1,1,1,1,thalassoma,duperrey,saddlewrasse,1,2,swim,0,none,none,8.59,9.04,5,,,
Cook_A,9/21/2023,1,1,1,1,chaetodon,miliaris,milletseed_butterflyfish,1,3,foraging,9,substrate,none,8.54,9.36,42,,,
Cook_A,9/21/2023,1,1,1,1,chaetodon,miliaris,milletseed_butterflyfish,1,3,foraging,8,substrate,none,9.04,9.22,18,,,
Cook_A,9/21/2023,1,1,1,1,chaetodon,miliaris,milletseed_butterflyfish,4,3,foraging,10,substrate,none,9.10,9.36,26,,,
Cook_A,9/21/2023,1,1,1,1,thalassoma,duperrey,saddlewrasse,1,2,foraging,1,substrate,none,9.23,9.32,9,,,
Cook_A,9/21/2023,1,1,1,1,acanthurus,blochii,ringtail_surgeonfish,45,3,swim,0,none,none,9.22,9.46,24,,,
Cook_A,9/21/2023,1,1,1,1,chaetodon,miliaris,milletseed_butterflyfish,1,3,foraging,8,substrate,none,9.31,9.54,23,,,
Cook_A,9/21/2023,1,1,1,1,mulloidichthys,flavolineatus,yellowstripe_goatfish,12,3,swim,0,none,none,10.09,10.44,35,,,
Cook_A,9/21/2023,1,1,1,1,chaetodon,miliaris,milletseed_butterflyfish,1,2,foraging,4,substrate,none,10.31,10.45,14,,,
Cook_A,9/21/2023,1,1,1,1,thalassoma,duperrey,saddlewrasse,1,2,foraging,2,substrate,none,10.29,10.44,15,,,
Cook_A,9/21/2023,1,1,1,1,scarus,psittacus,palenose_parrotfish,2,1,swim,0,none,none,10.44,10.53,9,,,
Cook_A,9/21/2023,1,1,1,1,chaetodon,miliaris,milletseed_butterflyfish,1,3,foraging,2,substrate,none,10.45,10.55,10,,,
Cook_A,9/21/2023,1,1,1,1,gomphosus,varius,birdwrasse,1,1,swim,0,none,none,10.49,10.54,5,,,
Cook_A,9/21/2023,1,1,1,1,acanthurus,blochii,ringtail_surgeonfish,2,1,swim,0,none,none,11.49,11.53,4,,,
Cook_A,9/21/2023,1,1,1,1,chaetodon,miliaris,milletseed_butterflyfish,1,3,foraging,5,substrate,none,12.12,12.31,19,,,
Cook_A,9/21/2023,1,1,1,1,chaetodon,miliaris,milletseed_butterflyfish,1,2,foraging,19,substrate,none,12.16,12.51,35,,,
Cook_A,9/21/2023,1,1,1,1,thalassoma,duperrey,saddlewrasse,1,2,foraging,2,limu,dictyotaspp,12.24,12.50,26,,,
Cook_A,9/21/2023,1,1,1,1,chaetodon,miliaris,milletseed_butterflyfish,1,3,foraging,3,substrate,none,12.36,12.41,5,end of video A2 (5),,
Cook_A,9/21/2023,1,1,1,1,chaetodon,miliaris,milletseed_butterflyfish,1,3,foraging,7,substrate,none,0.00,0.28,28,video A2 (6),,
Cook_A,9/21/2023,1,1,1,1,chaetodon,miliaris,milletseed_butterflyfish,1,3,foraging,1,substrate,none,0.34,1.12,38,,,
Cook_A,9/21/2023,1,1,1,1,thalassoma,duperrey,saddlewrasse,1,3,foraging,5,both,dictyotaspp,1.44,2.21,37,limu bait 2,,
Cook_A,9/21/2023,1,1,1,1,thalassoma,duperrey,saddlewrasse,1,1,swim,0,none,none,1.52,1.59,7,,,
Cook_A,9/21/2023,1,1,1,1,gomphosus,varius,birdwrasse,2,1,swim,0,none,none,2.08,2.29,21,,,
Cook_A,9/21/2023,1,1,1,1,scarus,psittacus,parrotfish_unidentified,5,1,foraging,11,substrate,none,2.21,2.45,24,,,
Cook_A,9/21/2023,1,1,1,1,chaetodon,miliaris,milletseed_butterflyfish,2,1,foraging,6,substrate,none,2.21,2.49,28,,,
Cook_A,9/21/2023,1,1,1,1,thalassoma,duperrey,saddlewrasse,1,1,foraging,2,substrate,none,2.34,2.45,11,,,
Cook_A,9/21/2023,1,1,1,1,chaetodon,miliaris,milletseed_butterflyfish,2,1,swim,0,none,none,3.09,3.12,3,,,
Cook_A,9/21/2023,1,1,1,1,acanthurus,blochii,ringtail_surgeonfish,2,2,swim,0,none,none,3.34,3.43,9,"end of video survey @ 4:53 ,video A2 (6)",,
Cook_A,9/21/2023,1,1,1,2,chaetodon,miliaris,milletseed_butterflyfish,1,1,foraging,2,substrate,none,7.10,7.14,4,"survey start @ 6:56, video A1 (3)",,
Cook_A,9/21/2023,1,1,1,2,chaetodon,miliaris,milletseed_butterflyfish,1,2,foraging,13,substrate,none,7.13,7.58,45,,,
Cook_A,9/21/2023,1,1,1,2,thalassoma,duperrey,saddlewrasse,2,2,foraging,4,substrate,none,7.12,7.30,18,,,
Cook_A,9/21/2023,1,1,1,2,thalassoma,duperrey,saddlewrasse,1,2,swim,0,none,none,7.20,7.32,12,,,
Cook_A,9/21/2023,1,1,1,2,chaetodon,miliaris,milletseed_butterflyfish,1,2,foraging,2,substrate,none,7.51,7.57,6,,,
Cook_A,9/21/2023,1,1,1,2,chaetodon,miliaris,milletseed_butterflyfish,1,2,foraging,5,substrate,none,8.23,8.34,11,,,
Cook_A,9/21/2023,1,1,1,2,chaetodon,miliaris,milletseed_butterflyfish,1,2,foraging,3,substrate,none,8.24,8.33,9,,,
Cook_A,9/21/2023,1,1,1,2,chaetodon,miliaris,milletseed_butterflyfish,5,4,foraging,23,substrate,none,8.51,9.51,60,,,
Cook_A,9/21/2023,1,1,1,2,mulloidichthys,flavolineatus,yellowstripe_goatfish,1,4,swim,0,none,none,9.56,10.03,7,,,
Cook_A,9/21/2023,1,1,1,2,chaetodon,miliaris,milletseed_butterflyfish,1,4,foraging,13,substrate,none,10.20,10.57,37,,,
Cook_A,9/21/2023,1,1,1,2,chaetodon,miliaris,milletseed_butterflyfish,1,4,foraging,23,both,padinaspp,11.06,12.33,87,one bite on limu bait 3,,
Cook_A,9/21/2023,1,1,1,2,thalassoma,duperrey,saddlewrasse,1,3,swim,0,none,none,11.20,11.29,9,,,
Cook_A,9/21/2023,1,1,1,2,thalassoma,duperrey,saddlewrasse,1,4,swim,0,none,none,11.37,11.52,15,,,
Cook_A,9/21/2023,1,1,1,2,chaetodon,miliaris,milletseed_butterflyfish,1,4,foraging,16,substrate,none,11.32,12.15,43,,,
Cook_A,9/21/2023,1,1,1,2,chaetodon,miliaris,milletseed_butterflyfish,1,3,foraging,1,substrate,none,12.30,12.43,13,end of video A1 (3),,
Cook_A,9/21/2023,1,1,1,2,chaetodon,miliaris,milletseed_butterflyfish,1,3,foraging,4,substrate,none,0.10,0.17,7,video A1 (4),,
Cook_A,9/21/2023,1,1,1,2,chaetodon,miliaris,milletseed_butterflyfish,1,3,foraging,8,substrate,none,0.15,0.53,38,,,
Cook_A,9/21/2023,1,1,1,2,chaetodon,miliaris,milletseed_butterflyfish,3,4,foraging,34,substrate,none,1.21,3.51,150,,,
Cook_A,9/21/2023,1,1,1,2,mulloidichthys,flavolineatus,yellowstripe_goatfish,12,4,swim,0,none,none,2.01,2.19,18,,,
Cook_A,9/21/2023,1,1,1,2,gomphosus,varius,birdwrasse,1,3,swim,0,none,none,2.01,2.02,1,,,
Cook_A,9/21/2023,1,1,1,2,acanthurus,blochii,ringtail_surgeonfish,16,4,swim,0,none,none,2.11,2.31,20,,,
Cook_A,9/21/2023,1,1,1,2,mulloidichthys,flavolineatus,yellowstripe_goatfish,6,4,swim,0,none,none,2.42,3.23,41,,,
Cook_A,9/21/2023,1,1,1,2,acanthurus,blochii,ringtail_surgeonfish,12,4,foraging,6,substrate,none,3.16,3.56,40,,,
Cook_A,9/21/2023,1,1,1,2,mulloidichthys,flavolineatus,yellowstripe_goatfish,6,4,swim,0,none,none,4.12,4.30,18,,,
Cook_A,9/21/2023,1,1,1,2,chaetodon,miliaris,milletseed_butterflyfish,3,4,foraging,12,substrate,none,4.14,4.57,43,,,
Cook_A,9/21/2023,1,1,1,2,acanthurus,blochii,ringtail_surgeonfish,12,4,swim,0,none,none,4.17,5.10,53,,,
Cook_A,9/21/2023,1,1,1,2,mulloidichthys,flavolineatus,yellowstripe_goatfish,4,4,swim,0,none,none,5.08,5.15,7,,,
Cook_A,9/21/2023,1,1,1,2,mulloidichthys,flavolineatus,yellowstripe_goatfish,5,4,swim,0,none,none,5.28,5.33,5,,,
Cook_A,9/21/2023,1,1,1,2,chaetodon,miliaris,milletseed_butterflyfish,1,4,foraging,6,substrate,none,6.14,6.23,9,,,
Cook_A,9/21/2023,1,1,1,2,thalassoma,duperrey,saddlewrasse,1,4,swim,0,none,none,6.59,7.02,3,,,
Cook_A,9/21/2023,1,1,1,2,chaetodon,miliaris,milletseed_butterflyfish,1,4,foraging,8,substrate,none,7.38,8.10,32,,,
Cook_A,9/21/2023,1,1,1,2,chaetodon,miliaris,milletseed_butterflyfish,1,4,foraging,20,substrate,none,7.45,8.38,53,,,
Cook_A,9/21/2023,1,1,1,2,chaetodon,miliaris,milletseed_butterflyfish,1,4,foraging,8,substrate,none,8.35,9.02,27,,,
Cook_A,9/21/2023,1,1,1,2,chaetodon,miliaris,milletseed_butterflyfish,1,3,foraging,18,substrate,none,9.01,9.58,57,,,
Cook_A,9/21/2023,1,1,1,2,chaetodon,miliaris,milletseed_butterflyfish,1,4,foraging,25,substrate,none,9.38,10.27,49,,,
Cook_A,9/21/2023,1,1,1,2,chaetodon,miliaris,milletseed_butterflyfish,1,3,swim,0,none,none,9.58,10.02,4,,,
Cook_A,9/21/2023,1,1,1,2,mulloidichthys,flavolineatus,yellowstripe_goatfish,8,4,swim,0,none,none,10.08,10.26,18,,,
Cook_A,9/21/2023,1,1,1,2,chaetodon,miliaris,milletseed_butterflyfish,1,4,swim,0,none,none,10.43,10.46,3,,,
Cook_A,9/21/2023,1,1,1,2,thalassoma,duperrey,saddlewrasse,1,3,swim,0,none,none,10.54,10.56,2,,,
Cook_A,9/21/2023,1,1,1,2,chaetodon,miliaris,milletseed_butterflyfish,1,4,foraging,39,substrate,none,10.56,12.51,115,,,
Cook_A,9/21/2023,1,1,1,2,chaetodon,miliaris,milletseed_butterflyfish,1,4,swim,0,none,none,11.07,11.09,2,,,
Cook_A,9/21/2023,1,1,1,2,chaetodon,miliaris,milletseed_butterflyfish,1,3,swim,0,none,none,11.18,11.22,4,,,
Cook_A,9/21/2023,1,1,1,2,chaetodon,miliaris,milletseed_butterflyfish,1,4,foraging,13,substrate,none,11.49,12.47,58,,,
Cook_A,9/21/2023,1,1,1,2,chaetodon,miliaris,milletseed_butterflyfish,1,3,foraging,12,substrate,none,11.52,12.23,31,,,
Cook_A,9/21/2023,1,1,1,2,chaetodon,miliaris,milletseed_butterflyfish,1,3,swim,0,none,none,11.58,12.17,19,,,
Cook_A,9/21/2023,1,1,1,2,thalassoma,duperrey,saddlewrasse,1,3,swim,0,none,none,12.18,12.23,5,,,
Cook_A,9/21/2023,1,1,1,2,thalassoma,duperrey,saddlewrasse,1,3,swim,0,none,none,12.44,12.47,3,end video A1 (4),,
Cook_A,9/21/2023,1,1,1,2,chaetodon,miliaris,milletseed_butterflyfish,1,4,foraging,31,substrate,none,0.51,1.57,66,video A1 (5),,
Cook_A,9/21/2023,1,1,1,2,chaetodon,miliaris,milletseed_butterflyfish,2,4,foraging,21,substrate,none,0.32,1.17,45,,,
Cook_A,9/21/2023,1,1,1,2,thalassoma,duperrey,saddlewrasse,1,4,foraging,4,both,dictyotaspp,1.03,1.36,33,bit on limu bait 4,,
Cook_A,9/21/2023,1,1,1,2,chaetodon,miliaris,milletseed_butterflyfish,1,4,foraging,4,both,dictyotaspp,1.48,2.02,14,bit on limu bait 4,,
Cook_A,9/21/2023,1,1,1,2,thalassoma,duperrey,saddlewrasse,2,2,foraging,3,substrate,none,1.52,2.08,16,,,
Cook_A,9/21/2023,1,1,1,2,scaridae,unidentified,parrotfish_unidentified,9,2,foraging,4,substrate,none,1.57,2.18,21,,,
Cook_A,9/21/2023,1,1,1,2,chaetodon,miliaris,milletseed_butterflyfish,4,4,foraging,15,substrate,none,2.15,2.44,29,,,
Cook_A,9/21/2023,1,1,1,2,thalassoma,duperrey,saddlewrasse,1,3,swim,0,none,none,3.19,3.20,1,,,
Cook_A,9/21/2023,1,1,1,2,chaetodon,miliaris,milletseed_butterflyfish,3,4,foraging,3,substrate,none,3.24,3.34,10,,,
Cook_A,9/21/2023,1,1,1,2,chaetodon,miliaris,milletseed_butterflyfish,1,4,foraging,10,substrate,none,4.19,5.17,58,,,
Cook_A,9/21/2023,1,1,1,2,mulloidichthys,flavolineatus,yellowstripe_goatfish,10,4,swim,0,none,none,9.37,10.15,38,,,
Cook_A,9/21/2023,1,1,1,2,chaetodon,miliaris,milletseed_butterflyfish,2,4,foraging,19,substrate,none,9.53,10.36,43,,,
Cook_A,9/21/2023,1,1,1,2,chaetodon,miliaris,milletseed_butterflyfish,1,3,swim,0,none,none,9.59,10.07,8,,,
Cook_A,9/21/2023,1,1,1,2,chaetodon,miliaris,milletseed_butterflyfish,1,3,swim,0,none,none,10.32,10.39,7,,,
Cook_A,9/21/2023,1,1,1,2,mulloidichthys,flavolineatus,yellowstripe_goatfish,12,4,swim,0,none,none,10.30,11.19,49,,,
Cook_A,9/21/2023,1,1,1,2,chaetodon,miliaris,milletseed_butterflyfish,1,4,swim,0,none,none,11.04,11.07,3,,,
Cook_A,9/21/2023,1,1,1,2,chaetodon,miliaris,milletseed_butterflyfish,1,4,foraging,6,substrate,none,11.31,11.48,17,,,
Cook_A,9/21/2023,1,1,1,2,chaetodon,miliaris,milletseed_butterflyfish,2,4,foraging,9,substrate,none,11.33,11.49,16,,,
Cook_A,9/21/2023,1,1,1,2,thalassoma,duperrey,saddlewrasse,1,4,swim,0,none,none,11.46,11.57,11,,,
Cook_A,9/21/2023,1,1,1,2,mulloidichthys,flavolineatus,yellowstripe_goatfish,10,4,swim,0,none,none,12.02,12.33,31,,,
Cook_A,9/21/2023,1,1,1,2,chaetodon,miliaris,milletseed_butterflyfish,1,4,swim,0,none,none,12.09,12.12,3,,,
Cook_A,9/21/2023,1,1,1,2,chaetodon,miliaris,milletseed_butterflyfish,2,4,foraging,12,substrate,none,12.18,12.51,33,end of video A1 (5),,
Cook_A,9/21/2023,1,1,1,2,chaetodon,miliaris,milletseed_butterflyfish,3,3,swim,0,none,none,0.00,0.11,11,video A1 (6),,
Cook_A,9/21/2023,1,1,1,2,chaetodon,miliaris,milletseed_butterflyfish,1,4,foraging,5,substrate,none,0.00,0.27,27,,,
Cook_A,9/21/2023,1,1,1,2,mulloidichthys,flavolineatus,yellowstripe_goatfish,6,4,swim,0,none,none,0.00,0.13,13,,,
Cook_A,9/21/2023,1,1,1,2,acanthurus,blochii,ringtail_surgeonfish,33,4,swim,0,none,none,0.06,0.36,30,,,
Cook_A,9/21/2023,1,1,1,2,mulloidichthys,flavolineatus,yellowstripe_goatfish,6,4,swim,0,none,none,1.11,1.23,12,,,
Cook_A,9/21/2023,1,1,1,2,thalassoma,duperrey,saddlewrasse,1,2,swim,0,none,none,1.10,1.21,11,,,
Cook_A,9/21/2023,1,1,1,2,chaetodon,miliaris,milletseed_butterflyfish,1,2,foraging,2,substrate,none,1.13,1.24,11,,,
Cook_A,9/21/2023,1,1,1,2,chaetodon,miliaris,milletseed_butterflyfish,1,3,foraging,3,substrate,none,1.17,1.34,17,,,
Cook_A,9/21/2023,1,1,1,2,gomphosus,varius,birdwrasse,1,2,swim,0,none,none,1.31,1.32,1,,,
Cook_A,9/21/2023,1,1,1,2,chaetodon,miliaris,milletseed_butterflyfish,1,3,foraging,13,substrate,none,3.03,3.26,23,,,
Cook_A,9/21/2023,1,1,1,2,chaetodon,miliaris,milletseed_butterflyfish,1,3,foraging,28,substrate,none,2.59,3.51,52,,,
Cook_A,9/21/2023,1,1,1,2,thalassoma,duperrey,saddlewrasse,1,3,swim,0,none,none,3.06,3.14,8,,,
Cook_A,9/21/2023,1,1,1,2,chaetodon,miliaris,milletseed_butterflyfish,1,3,foraging,3,substrate,none,3.16,3.21,5,,,
Cook_A,9/21/2023,1,1,1,2,chaetodon,miliaris,milletseed_butterflyfish,1,3,foraging,2,substrate,none,4.07,4.28,21,,,
Cook_A,9/21/2023,1,1,1,2,chaetodon,miliaris,milletseed_butterflyfish,1,4,swim,0,none,none,4.47,4.49,2,,,
Cook_A,9/21/2023,1,1,1,2,chaetodon,miliaris,milletseed_butterflyfish,1,4,foraging,10,substrate,none,5.19,5.54,35,,,
Cook_A,9/21/2023,1,1,1,2,thalassoma,duperrey,saddlewrasse,1,3,foraging,4,both,none,5.39,6.07,28,,,
Cook_A,9/21/2023,1,1,1,2,gomphosus,varius,birdwrasse,1,2,swim,0,none,none,5.40,6.09,29,,,
Cook_A,9/21/2023,1,1,1,2,scaridae,unidentified,parrotfish_unidentified,6,2,foraging,4,substrate,none,5.49,6.14,25,,,
Cook_A,9/21/2023,1,1,1,2,chaetodon,miliaris,milletseed_butterflyfish,1,3,foraging,3,substrate,none,6.08,6.33,25,,,
Cook_A,9/21/2023,1,1,1,2,chaetodon,miliaris,milletseed_butterflyfish,1,3,foraging,2,substrate,none,6.29,6.41,12,"survey end @ 8:23, video A1 (6)",,
Cook_A,9/21/2023,1,1,1,3,mulloidichthys,flavolineatus,yellowstripe_goatfish,11,6,swim,0,none,none,0.58,1.09,11,"survey start @ 6:26, video A3 (2), no fish",,video A3 (3)
Cook_A,9/21/2023,1,1,1,3,acanthurus,blochii,ringtail_surgeonfish,14,6,swim,0,none,none,1.04,1.20,16,,,
Cook_A,9/21/2023,1,1,1,3,mulloidichthys,flavolineatus,yellowstripe_goatfish,10,6,swim,0,none,none,1.37,2.19,42,,,
Cook_A,9/21/2023,1,1,1,3,chaetodon,miliaris,milletseed_butterflyfish,1,6,foraging,25,substrate,none,2.15,3.12,57,,,
Cook_A,9/21/2023,1,1,1,3,acanthurus,blochii,ringtail_surgeonfish,20,6,foraging,12,substrate,none,2.22,2.57,35,,,
Cook_A,9/21/2023,1,1,1,3,mulloidichthys,flavolineatus,yellowstripe_goatfish,7,6,swim,0,none,none,2.33,2.41,8,,,
Cook_A,9/21/2023,1,1,1,3,chaetodon,miliaris,milletseed_butterflyfish,1,6,foraging,6,substrate,none,2.48,3.04,16,,,
Cook_A,9/21/2023,1,1,1,3,mulloidichthys,flavolineatus,yellowstripe_goatfish,8,6,swim,0,none,none,2.58,3.29,31,,,
Cook_A,9/21/2023,1,1,1,3,acanthurus,blochii,ringtail_surgeonfish,24,6,foraging,8,substrate,none,3.06,4.03,57,,,
Cook_A,9/21/2023,1,1,1,3,mulloidichthys,flavolineatus,yellowstripe_goatfish,6,6,swim,0,none,none,3.56,4.02,6,,,
Cook_A,9/21/2023,1,1,1,3,mulloidichthys,flavolineatus,yellowstripe_goatfish,10,6,swim,0,none,none,4.22,4.51,29,,,
Cook_A,9/21/2023,1,1,1,3,acanthurus,blochii,ringtail_surgeonfish,9,6,swim,0,none,none,4.42,4.58,16,,,
Cook_A,9/21/2023,1,1,1,3,mulloidichthys,flavolineatus,yellowstripe_goatfish,8,6,swim,0,none,none,5.06,5.17,11,,,
Cook_A,9/21/2023,1,1,1,3,thalassoma,duperrey,saddlewrasse,1,6,swim,0,none,none,5.56,6.03,7,,,
Cook_A,9/21/2023,1,1,1,3,mulloidichthys,flavolineatus,yellowstripe_goatfish,11,6,swim,0,none,none,6.28,6.51,23,,,
Cook_A,9/21/2023,1,1,1,3,acanthurus,blochii,ringtail_surgeonfish,1,6,foraging,17,substrate,none,6.36,7.09,33,,,
Cook_A,9/21/2023,1,1,1,3,chaetodon,miliaris,milletseed_butterflyfish,2,6,foraging,3,substrate,none,7.04,7.08,4,,,
Cook_A,9/21/2023,1,1,1,3,thalassoma,duperrey,saddlewrasse,1,6,swim,0,none,none,7.05,7.07,2,,,
Cook_A,9/21/2023,1,1,1,3,chaetodon,miliaris,milletseed_butterflyfish,1,6,foraging,27,substrate,none,7.50,8.37,47,,,
Cook_A,9/21/2023,1,1,1,3,chaetodon,miliaris,milletseed_butterflyfish,1,6,foraging,22,substrate,none,7.57,8.26,29,,,
Cook_A,9/21/2023,1,1,1,3,chaetodon,miliaris,milletseed_butterflyfish,1,6,foraging,7,substrate,none,8.54,9.08,14,,,
Cook_A,9/21/2023,1,1,1,3,mulloidichthys,flavolineatus,yellowstripe_goatfish,8,6,swim,0,none,none,8.58,9.14,16,,,
Cook_A,9/21/2023,1,1,1,3,chaetodon,miliaris,milletseed_butterflyfish,1,6,foraging,24,substrate,none,8.59,9.48,49,,,
Cook_A,9/21/2023,1,1,1,3,chaetodon,miliaris,milletseed_butterflyfish,1,6,foraging,5,substrate,none,11.07,11.19,12,,,
Cook_A,9/21/2023,1,1,1,3,chaetodon,miliaris,milletseed_butterflyfish,1,6,foraging,3,substrate,none,11.08,11.15,7,,,
Cook_A,9/21/2023,1,1,1,3,acanthurus,blochii,ringtail_surgeonfish,2,6,swim,0,none,none,11.13,11.26,13,,,
Cook_A,9/21/2023,1,1,1,3,chaetodon,miliaris,milletseed_butterflyfish,2,5,foraging,5,substrate,none,12.45,12.51,6,end of video A3 (3),,
Cook_A,9/21/2023,1,1,1,3,chaetodon,miliaris,milletseed_butterflyfish,1,6,foraging,27,substrate,none,0.00,1.11,71,video A3 (4),,
Cook_A,9/21/2023,1,1,1,3,chaetodon,miliaris,milletseed_butterflyfish,1,6,foraging,25,substrate,none,0.10,0.57,47,,,
Cook_A,9/21/2023,1,1,1,3,chaetodon,miliaris,milletseed_butterflyfish,2,5,foraging,5,substrate,none,0.51,1.08,17,,,
Cook_A,9/21/2023,1,1,1,3,chaetodon,miliaris,milletseed_butterflyfish,1,5,foraging,1,substrate,none,0.57,1.05,8,,,
Cook_A,9/21/2023,1,1,1,3,dascyllus,albisella,hawaiiandascyllus,1,6,swim,0,none,none,2.45,3.03,18,,,
Cook_A,9/21/2023,1,1,1,3,chaetodon,miliaris,milletseed_butterflyfish,1,5,foraging,3,substrate,none,3.26,3.34,8,,,
Cook_A,9/21/2023,1,1,1,3,dascyllus,albisella,hawaiiandascyllus,1,6,swim,0,none,none,7.54,8.32,38,,,
